,,,"1,00%",,"1,20%","2,36%",,"-1,60%",,,,,,,,,,,,,
,Date,Open,Open +1%,Cond. Precio,High,% Mov.,Low,% Mov.,Close,% Cierre,Gap,Operable,Volume,Cond. Vol,Com. Prom,Com. High,Com. Low,Rdo del dia c/ SL Prom,Rdo del dia c/ TP Prom,Resultados,Resultado
,08/11/2021,40,"40,40",Si,"41,3","2,23%","39,68","-1,78%","41,3","2,23%","-1,14%",Si,12452000,Si,"-15,72%",251%,35%,"0,00",0,"-1,60%",0
,08/10/2021,"39,35","39,74",Si,"41,03","3,24%","39,21","-1,34%","40,46","1,80%","0,15%",Si,13745340,Si,"-6,97%",410%,51%,"1,00",1,"2,36%",1
,08/09/2021,"40,02","40,42",Si,"40,02","-0,99%","38,75","-4,13%","39,29","-2,80%","-0,74%",No,10985050,Si,"-25,65%",-256%,-50%,"0,00",0,"-1,60%",0
,08/06/2021,"40,54","40,95",Si,"40,68","-0,65%","39,48","-3,58%","40,32","-1,53%","1,38%",No,11716050,Si,"-20,70%",-202%,-30%,"0,00",0,"-1,60%",0
,08/05/2021,"38,49","38,87",Si,"40,16","3,31%","38,47","-1,04%","39,99","2,87%","0,37%",Si,15652370,Si,"5,94%",421%,62%,"1,00",1,"2,36%",1
,08/04/2021,"39,15","39,54",Si,"39,48","-0,16%","37,9","-4,15%","38,35","-3,01%","-1,56%",No,23023660,Si,"55,83%",-125%,-51%,"0,00",0,"-1,60%",0
,08/03/2021,"39,5","39,90",Si,"39,85","-0,11%","38,55","-3,37%","39,77","-0,31%","0,13%",No,14670630,Si,"-0,71%",-118%,-22%,"0,00",0,"-1,60%",0
,08/02/2021,"40,04","40,44",Si,"40,97","1,31%","39,4","-2,57%","39,45","-2,45%","0,35%",Si,11084820,Si,"-24,98%",107%,7%,"0,00",0,"-1,60%",0
,07/30/2021,"40,65","41,06",Si,"41,06","0,01%","39,75","-3,18%","39,9","-2,82%","-1,41%",No,12202330,Si,"-17,41%",-99%,-16%,"0,00",0,"-1,60%",0
,07/29/2021,"41,44","41,85",Si,"41,63","-0,54%","40,95","-2,16%","41,23","-1,49%","0,34%",No,8357400,Si,"-43,44%",-185%,22%,"0,00",0,"-1,60%",0
,07/28/2021,"41,37","41,78",Si,"41,65","-0,32%","40,63","-2,76%","41,3","-1,16%","1,00%",No,7538565,Si,"-48,98%",-150%,0%,"0,00",0,"-1,60%",0
,07/27/2021,"41,36","41,77",Si,"41,49","-0,68%","40,5","-3,05%","40,96","-1,95%","-0,74%",No,10508200,Si,"-28,88%",-207%,-11%,"0,00",0,"-1,60%",0
