,,,"1,00%",,"3,49%","4,40%",,"-3,55%",0,,,,,,,,,,,,,
,Date,Open,Open +1%,Cond. Precio,High,% Mov.,Low,% Mov.,Diferencia entre low y stop lost,Close,% Cierre,Gap,Operable,Volume,Cond. Vol,Com. Prom,Com. High,Com. Low,Rdo del dia c/ SL Prom,Rdo del dia c/ TP Prom,Resultados,Resultado
,08/12/2021,"30,27","30,57",Si,"30,92","1,14%","29,09","-4,85%",,"30,11","-1,51%","-1,46%",Si,16995030,Si,"-0,66%",-56%,-5%,"0,00",0,"-3,55%",0
,08/11/2021,"30,33","30,63",Si,"30,99","1,16%","29,88","-2,46%",,"30,72","0,28%","-0,20%",Si,8909529,Si,"-47,92%",-55%,47%,"1,00",0,"0,28%",1
,08/10/2021,"31,08","31,39",Si,"31,29","-0,32%","30,35","-3,32%",,"30,39","-3,19%","1,30%",No,6163074,Si,"-63,97%",-112%,28%,"1,00",0,"-3,19%",0
,08/09/2021,"30,48","30,78",Si,"31,07","0,93%","30,2","-1,90%",,"30,68","-0,34%","0,43%",No,8373794,Si,"-51,05%",-64%,59%,"1,00",0,"-0,34%",0
,08/06/2021,"31,1","31,41",Si,"31,55","0,44%","29,97","-4,59%",,"30,35","-3,38%","-0,80%",No,12098990,Si,"-29,28%",-83%,0%,"0,00",0,"-3,55%",0
,08/05/2021,"32,27","32,59",Si,"32,3","-0,90%","31,12","-4,52%",,"31,35","-3,81%","-1,28%",No,11401470,Si,"-33,35%",-135%,2%,"0,00",0,"-3,55%",0
,08/04/2021,"32,97","33,30",Si,"33,6","0,90%","32,28","-3,06%",,"32,69","-1,83%","1,32%",No,7232572,Si,"-57,72%",-65%,33%,"1,00",0,"-1,83%",0
,08/03/2021,"32,74","33,07",Si,"33,09","0,07%","31,61","-4,41%",,"32,54","-1,59%","-2,79%",No,9729701,Si,"-43,13%",-97%,4%,"0,00",0,"-3,55%",0
,08/02/2021,"34,77","35,12",Si,"35,44","0,92%","33,52","-4,55%","0,00%","33,68","-4,09%","4,13%",No,20534910,Si,"20,04%",-64%,1%,"0,00",0,"-3,55%",0
,07/30/2021,"30,14","30,44",Si,"34,55","13,50%","29,9","-1,78%",0,"33,39","9,69%","-1,70%",Si,27405110,Si,"60,19%",423%,61%,"1,00",1,"4,40%",1
,07/29/2021,"31,2","31,51",Si,"31,4","-0,36%","29,87","-5,21%",,"30,66","-2,70%","1,83%",No,12540450,Si,"-26,70%",-114%,-13%,"0,00",0,"-3,55%",0
,07/28/2021,"28,35","28,63",Si,"30,69","7,18%","28,01","-2,18%",,"30,64","7,01%","7,06%",No,21094560,Si,"23,31%",178%,53%,"1,00",1,"4,40%",1
,07/27/2021,"29,9","30,20",Si,"30,45","0,83%","26,22","-13,18%",,"26,48","-12,31%","-2,83%",No,24571740,Si,"43,63%",-68%,-186%,"0,00",0,"-3,55%",0
,07/26/2021,"29,23","29,52",Si,"31,58","6,97%","28,85","-2,28%",,"30,77","4,23%","-3,47%",Si,12904750,Si,"-24,57%",170%,51%,"1,00",1,"4,40%",1
,07/23/2021,"31,44","31,75",Si,"31,7","-0,17%","29,2","-8,04%",,"30,28","-4,64%","-4,52%",No,19078840,Si,"11,52%",-107%,-75%,"0,00",0,"-3,55%",0
,07/22/2021,"33,26","33,59",Si,"33,6","0,02%","32,42","-3,49%",,"32,93","-1,97%","-0,45%",No,5174408,Si,"-69,75%",-99%,24%,"1,00",0,"-1,97%",0
,07/21/2021,"31,39","31,70",Si,"34,22","7,94%","31,38","-1,02%",0,"33,41","5,38%","2,15%",No,15895110,Si,"-7,09%",208%,78%,"1,00",1,"4,40%",1
,07/20/2021,"30,61","30,92",Si,"30,85","-0,21%","29,91","-3,25%",0,"30,73","-0,60%","0,23%",No,5350276,Si,"-68,73%",-108%,29%,"1,00",0,"-0,60%",0
,07/19/2021,"29,18","29,47",Si,"30,61","3,86%","28,67","-2,72%",0,"30,54","3,62%","-3,76%",Si,7813830,Si,"-54,32%",50%,41%,"1,00",0,"3,62%",1
,07/16/2021,"30,96","31,27",Si,"31,21","-0,19%","29,87","-4,48%",,"30,32","-3,04%","-0,06%",No,6595474,Si,"-61,45%",-107%,3%,"0,00",0,"-3,55%",0
,07/15/2021,"30,43","30,73",Si,"31,89","3,76%","29,5","-4,02%",,"30,98","0,80%","0,33%",Si,10706230,Si,"-37,42%",46%,13%,"0,00",0,"-3,55%",0
,07/14/2021,"32,27","32,59",Si,"32,5","-0,28%","30,04","-7,83%",,"30,33","-6,94%","-0,77%",No,10839170,Si,"-36,64%",-111%,-70%,"0,00",0,"-3,55%",0
,07/13/2021,"32,65","32,98",Si,"33,09","0,34%","31,99","-2,99%",,"32,52","-1,38%","-0,49%",No,6674883,Si,"-60,98%",-87%,35%,"1,00",0,"-1,38%",0
,07/12/2021,"32,36","32,68",Si,"33,52","2,56%","31,77","-2,80%",,"32,81","0,39%","1,70%",No,9065834,Si,"-47,01%",-1%,39%,"1,00",0,"0,39%",1
,07/09/2021,"32,5","32,83",Si,"32,6","-0,69%","30,8","-6,17%",,"31,82","-3,06%","2,23%",No,9477899,Si,"-44,60%",-127%,-34%,"0,00",0,"-3,55%",0
,07/08/2021,"30,02","30,32",Si,"32,07","5,77%","29,85","-1,55%",0,"31,79","4,85%","-6,28%",Si,13320340,Si,"-22,14%",124%,66%,"1,00",1,"4,40%",1
,07/07/2021,"33,52","33,86",Si,"34,47","1,82%","31,28","-7,61%",,"32,03","-5,39%","-0,18%",Si,14257940,Si,"-16,66%",-30%,-65%,"0,00",0,"-3,55%",0
,07/06/2021,"31,05","31,36",Si,"33,98","8,35%","31,03","-1,05%",,"33,58","7,08%","-4,96%",Si,14942050,Si,"-12,66%",224%,77%,"1,00",1,"4,40%",1
,07/02/2021,"35,01","35,36",Si,"35,82","1,30%",31,"-12,33%",,"32,67","-7,61%","0,92%",Si,24841470,Si,"45,21%",-50%,-168%,"0,00",0,"-3,55%",0
,07/01/2021,"35,55","35,91",Si,"36,66","2,10%","34,22","-4,69%",,"34,69","-3,39%","1,75%",No,17525460,Si,"2,44%",-19%,-2%,"0,00",0,"-3,55%",0
,06/30/2021,34,"34,34",Si,"35,27","2,71%",34,"-0,99%",,"34,94","1,75%","-0,73%",Si,13074080,Si,"-23,58%",5%,78%,"1,00",0,"1,75%",1
,06/29/2021,"33,76","34,10",Si,"34,28","0,53%","32,66","-4,22%",,"34,25","0,45%","0,15%",No,12955500,Si,"-24,27%",-79%,8%,"0,00",0,"-3,55%",0
,06/28/2021,"32,06","32,38",Si,"33,99","4,97%","31,96","-1,30%",,"33,71","4,11%","1,20%",No,21742620,Si,"27,09%",93%,72%,"1,00",1,"4,40%",1
,06/25/2021,"30,9","31,21",Si,"31,83","1,99%","30,51","-2,24%",,"31,68","1,51%","0,72%",Si,12241200,Si,"-28,45%",-23%,51%,"1,00",0,"1,51%",1
,06/24/2021,"31,49","31,80",Si,"31,49","-0,99%","30,3","-4,73%",,"30,68","-3,54%","0,99%",No,9605723,Si,"-43,85%",-138%,-3%,"0,00",0,"-3,55%",0
,06/23/2021,"29,95","30,25",Si,"31,29","3,44%","29,88","-1,22%",,"31,18","3,08%","3,53%",No,13273220,Si,"-22,41%",33%,73%,"1,00",0,"3,08%",1
,06/22/2021,"29,95","30,25",Si,"30,45","0,66%","28,55","-5,62%",,"28,93","-4,36%","-0,53%",No,14671250,Si,"-14,24%",-74%,-22%,"0,00",0,"-3,55%",0
,06/21/2021,"30,06","30,36",Si,"30,5","0,46%",29,"-4,48%",,"30,11","-0,83%","-0,17%",No,11271640,Si,"-34,11%",-82%,3%,"0,00",0,"-3,55%",0
